MeasuredParameterId	DateTime	Value	EcomonMonitoringPoint	Ecomontimestamp_ms	KazHydrometAirPostId	MaxValueDay	MaxValueMonth	Month	Year	MaxValuePerMonth	MaxValuePerYear
16		0.01584058			4	30		6	2010	0.069	
16		0.010231884			4	29		5	2010	0.024	
16		0.013253333			4	10		11	2010	0.052	
16		0.015128205			4	28		10	2010	0.054	
16		0.007846154			4	3		9	2010	0.024	
16		0.024416667			4	17		2	2010	0.104	
16		0.021686567			4	21		1	2010	0.069	
16		0.006807692			4	8		4	2011	0.045	
16		0.011546667			4	27		12	2011	0.031	
16		0.00856			4	19		7	2011	0.027	
16		0.006769231			4	9		6	2011	0.018	
16		0.008555556			4	12		5	2011	0.027	
16		0.013202899			4	2		3	2011	0.048	
16		0.013166667			4	30		11	2011	0.068	
16		0.006628205			4	17		10	2011	0.024	
16		0.009371795			4	20		9	2011	0.045	
16		0.014194444			4	1		2	2011	0.055	
16		0.021057971			4	27		1	2011	0.071	
16		0.007807692			4	13		8	2012	0.018	
16		0.007226667			4	25		4	2012	0.022	
16		0.015492754			4	7		12	2012	0.035	
16		0.005933333			4	18		7	2012	0.02	
16		0.008128205			4	30		6	2012	0.031	
16		0.007773333			4	28		5	2012	0.043	
16		0.006869565			4	10		3	2012	0.019	
16		0.019435897			4	7		11	2012	0.099	
16		0.014269231			4	31		10	2012	0.047	
16		0.006186667			4	10		9	2012	0.035	
16		0.012826667			4	18		2	2012	0.031	
16		0.013043478			4	9		1	2012	0.073	
16		0.016717949			4	10		8	2013	0.055	
16		0.014217949			4	2		4	2013	0.069	
16		0.009971014			4	3		12	2013	0.026	
16		0.008230769			4	20		7	2013	0.031	
16		0.010853333			4	8		6	2013	0.026	
16		0.012027778			4	17		5	2013	0.029	
16		0.017333333			4	12		3	2013	0.039	
16		0.020051282			4	28		11	2013	0.178	
16		0.012230769			4	9		10	2013	0.048	
16		0.011093333			4	26		9	2013	0.034	
16		0.014791667			4	21		2	2013	0.035	
16		0.016347222			4	19		1	2013	0.029	
16		0.007786667			4	28		8	2014	0.022	
16		0.009948718			4	3		4	2014	0.028	
16		0.018861111			4	22		12	2014	0.074	
16		0.015064103			4	10		7	2014	0.05	
16		0.010226667			4	20		6	2014	0.085	
16		0.005972222			4	4		5	2014	0.015	
16		0.022151515			4	4		3	2014	0.053	
16		0.015026667			4	25		11	2014	0.053	
16		0.011641026			4	11		10	2014	0.042	
16		0.009833333			4	18		9	2014	0.026	
16		0.022805556			4	19		2	2014	0.062	
16		0.007			4	27		1	2014	0.025	
16		0.01164			4	24		8	2015	0.058	
16		0.008170513			4	6		4	2015	0.032	
16		0.011652778			4	2		12	2015	0.048	
16		0.014012821			4	18		7	2015	0.12	
16		0.007602564			4	3		6	2015	0.041	
16		0.013028986			4	15		5	2015	0.043	
16		0.013090909			4	26		3	2015	0.044	
16		0.01416			4	28		11	2015	0.044	
16		0.011728395			4	31		10	2015	0.046	
16		0.010589744			4	14		9	2015	0.038	
16		0.018986111			4	27		2	2015	0.058	
16		0.012875			4	30		1	2015	0.05	
16		0.009115385			4	20		8	2016	0.035	
16		0.015858974			4	12		4	2016	0.057	
16		0.013554167			4	2		12	2016	0.055	
16		0.011773333			4	5		7	2016	0.045	
16		0.014641026			4	25		6	2016	0.04	
16		0.014078261			4	5		5	2016	0.03	
16		0.014826087			4	28		3	2016	0.053	
16		0.014179487			4	17		11	2016	0.072	
16		0.016589744			4	29		10	2016	0.049	
16		0.014364			4	26		9	2016	0.078	
16		0.014426667			4	25		2	2016	0.067	
16		0.014246377			4	20		1	2016	0.041	
16		0.007730769			4	2		8	2017	0.024	
16		0.009373333			4	3		4	2017	0.047	
16		0.0116			4	11		7	2017	0.03	
16		0.006076923			4	27		6	2017	0.016	
16		0.011097222			4	12		5	2017	0.053	
16		0.009002899			4	27		3	2017	0.036	
16		0.005487179			4	10		10	2017	0.032	
16		0.00636			4	22		9	2017	0.039	
16		0.01425			4	4		2	2017	0.053	
16		0.018666667			4	16		1	2017	0.052	
17		1.88			4	17		8	2007	3	
17		1.626666667			4	4		4	2007	8	
17		3.173913044			4	22		12	2007	9	
17		1.666666667			4	11		7	2007	4	
17		1.602564103			4	14		6	2007	6	
17		1.48			4	16		5	2007	6	
17		2.32			4	7		3	2007	8	
17		3.769230769			4	5		11	2007	14	
17		2.512820513			4	24		10	2007	10	
17		2.051282051			4	26		9	2007	6	
17		3.430555556			4	9		2	2007	13	
17		5.013333333			4	16		1	2007	17	
17		4.850666667			4	29		8	2008	10	
17		4.256410256			4	8		4	2008	7	
17		5.652777778			4	11		12	2008	16	
17		4.128205128			4	9		7	2008	8	
17		4.72			4	27		6	2008	10	
17		3.493333333			4	30		5	2008	7	
17		4.916666667			4	15		3	2008	10	
17		4.876712329			4	28		11	2008	16	
17		3.416666667			4	13		10	2008	12	
17		5.123287671			4	12		9	2008	12	
17		4.613333333			4	2		2	2008	14	
17		4.333333333			4	29		1	2008	14	
17		2.52			4	7		8	2009	7	
17		3.128205128			4	9		4	2009	6	
17		6.053333333			4	20		12	2009	20	
17		2.91025641			4	7		7	2009	5	
17		2.730769231			4	6		6	2009	6	
17		2.84057971			4	18		5	2009	5	
17		6.125			4	5		3	2009	14	
17		2.066666667			4	4		11	2009	8	
17		2.913580247			4	28		10	2009	9	
17		2.423076923			4	26		9	2009	7	
17		4.138888889			4	9		2	2009	13	
17		6.835820896			4	9		1	2009	15	
17		2.586666667			4	23		8	2010	6	
17		2.628205128			4	1		4	2010	10	
17		6.306666667			4	9		12	2010	17	
17		2.384615385			4	13		7	2010	5	
17		2.898550725			4	11		6	2010	9	
17		1.84057971			4	29		5	2010	5	
17		5.589333333			4	29		11	2010	15	
17		3.205128205			4	27		10	2010	8	
17		2.269230769			4	29		9	2010	4	
17		4.513888889			4	3		2	2010	17	
17		5.23880597			4	5		1	2010	17	
17		2.641025641			4	6		4	2011	7	
17		4.4			4	23		12	2011	15	
17		2.96			4	19		7	2011	9	
17		2.782051282			4	22		6	2011	10	
17		2.472222222			4	3		5	2011	5	
17		4.014492754			4	3		3	2011	12	
17		3.923076923			4	12		11	2011	12	
17		2.846153846			4	4		10	2011	9	
17		2.717948718			4	8		9	2011	8	
17		4.180555556			4	17		2	2011	15	
17		6.913043478			4	10		1	2011	19	
17		2.5			4	1		8	2012	5	
17		2.546666667			4	9		4	2012	5	
17		5.072463768			4	8		12	2012	20	
17		1.8			4	31		7	2012	6	
17		2.615384615			4	28		6	2012	7	
17		2.053333333			4	28		5	2012	4	
17		3.057971015			4	29		3	2012	8	
17		3.282051282			4	9		11	2012	14	
17		2.948717949			4	30		10	2012	10	
17		1.893333333			4	28		9	2012	4	
17		5.26			4	20		2	2012	15	
17		5.898550725			4	11		1	2012	20	
17		2.423076923			4	3		8	2013	5	
17		1.628205128			4	19		4	2013	4	
17		3.695652174			4	10		12	2013	8	
17		1.67948718			4	23		7	2013	4	
17		1.6			4	27		6	2013	3	
17		1.708333333			4	31		5	2013	4	
17		2.53030303			4	6		3	2013	6	
17		4.435897436			4	28		11	2013	18	
17		2.166666667			4	19		10	2013	7	
17		2			4	25		9	2013	5	
17		2.972222222			4	1		2	2013	8	
17		4.875			4	9		1	2013	14	
17		1.88			4	16		8	2014	4	
17		1.564102564			4	12		4	2014	4	
17		4.291666667			4	31		12	2014	10	
17		2.282051282			4	8		7	2014	8	
17		2			4	10		6	2014	5	
17		1.513888889			4	3		5	2014	3	
17		2.378787879			4	15		3	2014	10	
17		2.96			4	18		11	2014	8	
17		2.884615385			4	25		10	2014	7	
17		2.487179487			4	29		9	2014	5	
17		3.319444444			4	22		2	2014	8	
17		4.583333333			4	30		1	2014	11	
17		2.093333333			4	4		8	2015	4	
17		2.269230769			4	9		4	2015	4	
17		3.376388889			4	24		12	2015	7	
17		2.820512821			4	17		7	2015	7	
17		2.102564103			4	10		6	2015	5	
17		1.942028986			4	12		5	2015	5	
17		2.560606061			4	6		3	2015	5	
17		2.546666667			4	28		11	2015	6	
17		2.222222222			4	9		10	2015	6	
17		1.794871795			4	11		9	2015	4	
17		3.097222222			4	12		2	2015	7	
17		4.027777778			4	5		1	2015	11	
17		1			4	27		8	2016	3	
17		1.858974359			4	27		4	2016	3	
17		1.666666667			4	6		12	2016	6	
17		1.573333333			4	2		7	2016	3	
17		2.465384615			4	30		6	2016	5	
17		2.028985507			4	31		5	2016	4	
17		2.768115942			4	10		3	2016	9	
17		1.743589744			4	5		11	2016	6	
17		1.128205128			4	31		10	2016	3	
17		1.266666667			4	10		9	2016	3	
17		3.213333333			4	12		2	2016	6	
17		3.8			4	27		1	2016	10	
17		0.974358974			4	29		8	2017	2	
17		0.946666667			4	27		4	2017	2	
17		1.173333333			4	1		7	2017	2	
17		1			4	8		6	2017	2	
17		0.869444444			4	22		5	2017	2.2	
17		1.266666667			4	1		3	2017	3	
17		1.256410256			4	31		10	2017	6	
17		0.836			4	28		9	2017	2	
17		1.652777778			4	1		2	2017	3	
17		1.45942029			4	28		1	2017	3.2	
15		0.001066667			4	23		8	2007	0.004	
15		0.0008			4	21		4	2007	0.004	
15		0.001188406			4	5		12	2007	0.008	
15		0.000884615			4	20		7	2007	0.003	
15		0.000679487			4	19		6	2007	0.004	
15		0.000693333			4	15		5	2007	0.004	
15		0.001506667			4	31		3	2007	0.003	
15		0.001089744			4	29		11	2007	0.004	
15		0.000897436			4	30		10	2007	0.003	
15		0.001525641			4	21		9	2007	0.005	
15		0.001125			4	28		2	2007	0.003	
15		0.002333333			4	3		1	2007	0.008	
15		0.001293333			4	9		8	2008	0.004	
15		0.001064103			4	30		4	2008	0.007	
15		0.001555556			4	22		12	2008	0.006	
15		0.000961039			4	3		7	2008	0.003	
15		0.001066667			4	24		6	2008	0.002	
15		0.001013333			4	10		5	2008	0.007	
15		0.001166667			4	20		3	2008	0.003	
15		0.001178082			4	27		11	2008	0.007	
15		0.001305556			4	20		10	2008	0.007	
15		0.001424658			4	8		9	2008	0.004	
15		0.001653333			4	20		2	2008	0.006	
15		0.001291667			4	23		1	2008	0.003	
15		0.001973333			4	8		8	2009	0.007	
15		0.001411765			4	6		4	2009	0.005	
15		0.00164			4	7		12	2009	0.008	
15		0.001794872			4	2		7	2009	0.009	
15		0.001602564			4	24		6	2009	0.01	
15		0.000782609			4	19		5	2009	0.003	
15		0.001736111			4	11		3	2009	0.005	
15		0.001166667			4	3		11	2009	0.003	
15		0.001530864			4	3		10	2009	0.008	
15		0.000987179			4	23		9	2009	0.01	
15		0.001352113			4	28		2	2009	0.004	
15		0.001552239			4	10		1	2009	0.006	
15		0.000773333			4	20		8	2010	0.004	
15		0.000666667			4	16		4	2010	0.004	
15		0.0012			4	13		12	2010	0.007	
15		0.000910256			4	17		7	2010	0.006	
15		0.001492754			4	3		6	2010	0.005	
15		0.000318841			4	29		5	2010	0.002	
15		0.000626667			4	1		11	2010	0.004	
15		0.00074359			4	29		10	2010	0.003	
15		0.000358974			4	23		9	2010	0.003	
15		0.001958333			4	17		2	2010	0.009	
15		0.002641791			4	13		1	2010	0.009	
15		0.000307692			4	14		4	2011	0.003	
15		0.0006			4	12		12	2011	0.004	
15		0.00048			4	30		7	2011	0.003	
15		0.000397436			4	17		6	2011	0.004	
15		0.000430556			4	19		5	2011	0.003	
15		0.00057971			4	30		3	2011	0.003	
15		0.000679487			4	12		11	2011	0.005	
15		0.000282051			4	3		10	2011	0.002	
15		0.000525641			4	10		9	2011	0.003	
15		0.000444444			4	1		2	2011	0.003	
15		0.000550725			4	28		1	2011	0.003	
15		0.001141026			4	17		8	2012	0.006	
15		0.00032			4	11		4	2012	0.003	
15		0.00115942			4	5		12	2012	0.008	
15		0.001106667			4	2		7	2012	0.006	
15		0.001692308			4	8		6	2012	0.006	
15		0.00048			4	25		5	2012	0.007	
15		0.000884058			4	2		3	2012	0.006	
15		0.000423077			4	7		11	2012	0.004	
15		0.000602564			4	31		10	2012	0.004	
15		0.000946667			4	11		9	2012	0.007	
15		0.00124			4	25		2	2012	0.005	
15		0.00073913			4	10		1	2012	0.005	
15		0.000551282			4	3		8	2013	0.004	
15		0.000461538			4	27		4	2013	0.004	
15		0.001130435			4	9		12	2013	0.006	
15		0.000833333			4	9		7	2013	0.005	
15		0.001546667			4	25		6	2013	0.007	
15		0.000763889			4	23		5	2013	0.005	
15		0.000424242			4	28		3	2013	0.003	
15		0.002			4	1		11	2013	0.007	
15		0.001282051			4	31		10	2013	0.008	
15		0.000613333			4	16		9	2013	0.005	
15		0.000916667			4	7		2	2013	0.007	
15		0.000694444			4	11		1	2013	0.006	
15		0.000804			4	23		8	2014	0.008	
15		0.00074359			4	16		4	2014	0.006	
15		0.0025			4	2		12	2014	0.009	
15		0.000564103			4	31		7	2014	0.005	
15		0.001146667			4	3		6	2014	0.007	
15		0.001			4	29		5	2014	0.006	
15		0.000274242			4	19		3	2014	0.004	
15		0.000546667			4	11		11	2014	0.003	
15		0.001358974			4	31		10	2014	0.007	
15		0.001166667			4	11		9	2014	0.005	
15		0.000236111			4	15		2	2014	0.003	
15		0.000444444			4	6		1	2014	0.004	
15		0.001106667			4	22		8	2015	0.008	
15		0.000948718			4	2		4	2015	0.006	
15		0.000930556			4	28		12	2015	0.004	
15		0.001282051			4	1		7	2015	0.005	
15		0.000910256			4	9		6	2015	0.006	
15		0.002043478			4	4		5	2015	0.009	
15		0.001666667			4	5		3	2015	0.009	
15		0.001093333			4	24		11	2015	0.01	
15		0.000703704			4	23		10	2015	0.006	
15		0.000923077			4	7		9	2015	0.008	
15		0.001388889			4	25		2	2015	0.009	
15		0.001694444			4	29		1	2015	0.008	
15		0.000987179			4	2		8	2016	0.008	
15		0.000858974			4	28		4	2016	0.005	
15		0.001527778			4	28		12	2016	0.008	
15		0.000733333			4	4		7	2016	0.003	
15		0.000824359			4	20		6	2016	0.005	
15		0.001057971			4	21		5	2016	0.007	
15		0.000623188			4	3		3	2016	0.004	
15		0.000858974			4	4		11	2016	0.005	
15		0.000807692			4	12		10	2016	0.006	
15		0.001293333			4	21		9	2016	0.005	
15		0.00076			4	26		2	2016	0.005	
15		0.001942029			4	9		1	2016	0.008	
15		0.001051282			4	10		8	2017	0.005	
15		0.001373333			4	21		4	2017	0.011	
15		0.00096			4	18		7	2017	0.008	
15		0.002448718			4	1		6	2017	0.01	
15		0.002819444			4	16		5	2017	0.013	
15		0.000768116			4	10		3	2017	0.009	
15		0.001025641			4	5		10	2017	0.007	
15		0.001			4	26		9	2017	0.008	
15		0.000944444			4	2		2	2017	0.006	
15		0.001507246			4	18		1	2017	0.008	
18		0.012653333			4	6		8	2007	0.023	
18		0.00564			4	25		4	2007	0.01	
18		0.008289855			4	27		12	2007	0.023	
18		0.011628205			4	12		7	2007	0.032	
18		0.010166667			4	11		6	2007	0.032	
18		0.007613333			4	28		5	2007	0.016	
18		0.00684			4	2		3	2007	0.019	
18		0.012423077			4	3		11	2007	0.053	
18		0.012641026			4	29		10	2007	0.034	
18		0.011730769			4	26		9	2007	0.042	
18		0.009569444			4	7		2	2007	0.029	
18		0.013733333			4	16		1	2007	0.048	
18		0.01048			4	25		8	2008	0.03	
18		0.012782051			4	21		4	2008	0.041	
18		0.008055556			4	29		12	2008	0.03	
18		0.016766234			4	2		7	2008	0.038	
18		0.011893333			4	27		6	2008	0.036	
18		0.012226667			4	8		5	2008	0.032	
18		0.015652778			4	17		3	2008	0.047	
18		0.008123288			4	7		11	2008	0.03	
18		0.011861111			4	3		10	2008	0.032	
18		0.01260274			4	17		9	2008	0.036	
18		0.012			4	1		2	2008	0.044	
18		0.011986111			4	29		1	2008	0.035	
18		0.007133333			4	10		8	2009	0.019	
18		0.008632353			4	20		4	2009	0.026	
18		0.009266667			4	1		12	2009	0.028	
18		0.008102564			4	2		7	2009	0.033	
18		0.011142308			4	20		6	2009	0.032	
18		0.008971014			4	29		5	2009	0.024	
18		0.009097222			4	12		3	2009	0.021	
18		0.009633333			4	4		11	2009	0.022	
18		0.008701235			4	1		10	2009	0.022	
18		0.008884615			4	28		9	2009	0.019	
18		0.007887324			4	20		2	2009	0.02	
18		0.010865672			4	26		1	2009	0.041	
18		0.007666667			4	5		8	2010	0.019	
18		0.006038462			4	21		4	2010	0.022	
18		0.007613333			4	7		12	2010	0.03	
18		0.0129			4	13		7	2010	0.028	
18		0.005985507			4	26		6	2010	0.018	
18		0.006376812			4	11		5	2010	0.019	
18		0.00508			4	29		11	2010	0.017	
18		0.006358974			4	1		10	2010	0.027	
18		0.008410256			4	10		9	2010	0.02	
18		0.007930556			4	18		2	2010	0.033	
18		0.006358209			4	30		1	2010	0.019	
18		0.006435897			4	14		4	2011	0.021	
18		0.00424			4	24		12	2011	0.02	
18		0.008666667			4	29		7	2011	0.028	
18		0.006089744			4	2		6	2011	0.021	
18		0.007			4	16		5	2011	0.025	
18		0.005971014			4	2		3	2011	0.014	
18		0.004871795			4	2		11	2011	0.017	
18		0.006192308			4	1		10	2011	0.021	
18		0.010846154			4	6		9	2011	0.027	
18		0.004611111			4	17		2	2011	0.013	
18		0.006594203			4	13		1	2011	0.02	
18		0.010487179			4	4		8	2012	0.025	
18		0.006466667			4	28		4	2012	0.023	
18		0.003927536			4	7		12	2012	0.014	
18		0.010986667			4	9		7	2012	0.035	
18		0.01174359			4	28		6	2012	0.032	
18		0.01068			4	14		5	2012	0.05	
18		0.006376812			4	29		3	2012	0.021	
18		0.003474359			4	15		11	2012	0.01	
18		0.006076923			4	9		10	2012	0.027	
18		0.00752			4	7		9	2012	0.024	
18		0.007266667			4	18		2	2012	0.023	
18		0.005289855			4	23		1	2012	0.019	
18		0.015474359			4	22		8	2013	0.18	
18		0.006025641			4	22		4	2013	0.026	
18		0.00884058			4	10		12	2013	0.032	
18		0.011012821			4	31		7	2013	0.027	
18		0.00992			4	25		6	2013	0.026	
18		0.008805556			4	6		5	2013	0.029	
18		0.007075758			4	7		3	2013	0.017	
18		0.006794872			4	27		11	2013	0.017	
18		0.009487179			4	21		10	2013	0.03	
18		0.0088			4	11		9	2013	0.032	
18		0.005986111			4	21		2	2013	0.017	
18		0.00575			4	9		1	2013	0.014	
18		0.007693333			4	13		8	2014	0.017	
18		0.006769231			4	1		4	2014	0.023	
18		0.007680556			4	23		12	2014	0.026	
18		0.008948718			4	5		7	2014	0.027	
18		0.00784			4	28		6	2014	0.025	
18		0.007402778			4	5		5	2014	0.018	
18		0.006181818			4	18		3	2014	0.011	
18		0.00504			4	4		11	2014	0.015	
18		0.005346154			4	23		10	2014	0.017	
18		0.007410256			4	27		9	2014	0.021	
18		0.005347222			4	15		2	2014	0.012	
18		0.00675			4	17		1	2014	0.02	
18		0.010453333			4	24		8	2015	0.031	
18		0.009230769			4	16		4	2015	0.025	
18		0.012			4	3		12	2015	0.031	
18		0.012846154			4	20		7	2015	0.028	
18		0.011089744			4	1		6	2015	0.029	
18		0.011565217			4	12		5	2015	0.028	
18		0.014413333			4	6		11	2015	0.031	
18		0.009950617			4	2		10	2015	0.026	
18		0.013480769			4	2		9	2015	0.031	
18		0.009277778			4	11		2	2015	0.023	
18		0.009444444			4	30		1	2015	0.025	
18		0.014153846			4	10		8	2016	0.034	
18		0.008974359			4	1		4	2016	0.021	
18		0.010430556			4	6		12	2016	0.029	
18		0.010946667			4	29		7	2016	0.037	
18		0.012628205			4	2		6	2016	0.033	
18		0.011724638			4	17		5	2016	0.025	
18		0.011637681			4	1		3	2016	0.025	
18		0.009598718			4	30		11	2016	0.024	
18		0.010115385			4	11		10	2016	0.029	
18		0.01096			4	2		9	2016	0.026	
18		0.011853333			4	12		2	2016	0.031	
18		0.010869565			4	23		1	2016	0.024	
18		0.009910256			4	31		8	2017	0.021	
18		0.009946667			4	12		4	2017	0.025	
18		0.0122			4	14		7	2017	0.025	
18		0.007538462			4	24		6	2017	0.022	
18		0.011958333			4	26		5	2017	0.04	
18		0.009521739			4	29		3	2017	0.019	
18		0.007474359			4	14		10	2017	0.017	
18		0.00964			4	4		9	2017	0.023	
18		0.010583333			4	22		2	2017	0.027	
18		0.009304348			4	31		1	2017	0.019	
14		0.320289855			5	13		12	2008	1.1	
14		0.457971014			5	25		11	2008	1.1	
14		0.297260274			5	23		10	2008	0.9	
14		0.444444444			5	29		9	2008	0.8	
14		0.265333333			5	25		8	2009	0.8	
14		0.209090909			5	9		4	2009	0.8	
14		0.24			5	30		12	2009	0.7	
14		0.270512821			5	3		7	2009	0.6	
14		0.337179487			5	11		6	2009	0.8	
14		0.236231884			5	30		5	2009	0.6	
14		0.346341463			5	16		3	2009	0.7	
14		0.28			5	4		11	2009	0.7	
14		0.3			5	23		10	2009	0.8	
14		0.264487179			5	3		9	2009	0.9	
14		0.207017544			5	9		2	2009	0.8	
14		0.297014925			5	19		1	2009	0.6	
14		0.145333333			5	3		8	2010	0.5	
14		0.241025641			5	23		4	2010	0.7	
14		0.182666667			5	9		12	2010	0.4	
14		0.194202899			5	31		7	2010	0.9	
14		0.173846154			5	24		6	2010	1.3	
14		0.15173913			5	20		5	2010	0.54	
14		0.216			5	1		11	2010	0.4	
14		0.196153846			5	1		10	2010	0.6	
14		0.224358974			5	27		9	2010	0.5	
14		0.231944444			5	18		2	2010	1.1	
14		0.218181818			5	27		1	2010	0.6	
14		0.087179487			5	2		4	2011	0.2	
14		0.132			5	10		12	2011	0.5	
14		0.064			5	1		7	2011	0.1	
14		0.064102564			5	3		6	2011	0.2	
14		0.104166667			5	3		5	2011	0.3	
14		0.110144928			5	10		3	2011	0.4	
14		0.105128205			5	11		11	2011	0.4	
14		0.088461538			5	22		10	2011	0.5	
14		0.171794872			5	5		9	2011	0.4	
14		0.1			5	2		2	2011	0.3	
14		0.234782609			5	6		1	2011	0.5	
14		0.076923077			5	22		8	2012	0.2	
14		0.154666667			5	3		4	2012	0.4	
14		0.120289855			5	8		12	2012	0.3	
14		0.128			5	24		7	2012	0.3	
14		0.119230769			5	30		6	2012	0.3	
14		0.136			5	11		5	2012	0.4	
14		0.091304348			5	26		3	2012	0.4	
14		0.15			5	10		11	2012	0.6	
14		0.193589744			5	25		10	2012	0.5	
14		0.113333333			5	27		9	2012	0.5	
14		0.197466667			5	6		2	2012	0.5	
14		0.150724638			5	11		1	2012	0.5	
14		0.126923077			5	27		8	2013	0.3	
14		0.070512821			5	26		4	2013	0.1	
14		0.155072464			5	10		12	2013	0.5	
14		0.074358974			5	2		7	2013	0.1	
14		0.066666667			5	1		6	2013	0.1	
14		0.0625			5	31		5	2013	0.1	
14		0.106060606			5	1		3	2013	0.4	
14		0.184615385			5	28		11	2013	0.5	
14		0.116666667			5	19		10	2013	0.4	
14		0.166666667			5	28		9	2013	0.4	
14		0.156944444			5	12		2	2013	0.4	
14		0.169444444			5	9		1	2013	0.5	
14		0.146666667			5	28		8	2014	1	
14		0.058974359			5	15		4	2014	0.2	
14		0.130555556			5	2		12	2014	0.3	
14		0.114102564			5	23		7	2014	0.3	
14		0.092			5	14		6	2014	0.2	
14		0.093055556			5	3		5	2014	1	
14		0.124242424			5	6		3	2014	0.4	
14		0.096			5	1		11	2014	0.2	
14		0.106410256			5	31		10	2014	0.2	
14		0.158974359			5	12		9	2014	0.7	
14		0.170833333			5	13		2	2014	0.5	
14		0.169444444			5	15		1	2014	0.6	
14		0.156			5	18		8	2015	0.5	
14		0.115384615			5	25		4	2015	0.4	
14		0.191666667			5	3		12	2015	0.6	
14		0.123076923			5	30		7	2015	0.4	
14		0.108974359			5	30		6	2015	0.3	
14		0.105797101			5	14		5	2015	0.3	
14		0.121212121			5	4		3	2015	0.3	
14		0.149333333			5	27		11	2015	0.4	
14		0.133333333			5	29		10	2015	0.6	
14		0.147222222			5	12		9	2015	0.4	
14		0.120833333			5	5		2	2015	0.3	
14		0.104166667			5	3		1	2015	0.2	
14		0.103846154			5	3		8	2016	0.2	
14		0.119230769			5	25		4	2016	0.5	
14		0.133333333			5	2		12	2016	0.3	
14		0.124			5	9		7	2016	0.4	
14		0.146794872			5	13		6	2016	0.45	
14		0.110144928			5	30		5	2016	0.3	
14		0.126086957			5	1		3	2016	0.3	
14		0.138461538			5	2		11	2016	0.6	
14		0.129487179			5	29		10	2016	0.4	
14		0.136			5	19		9	2016	0.4	
14		0.126666667			5	29		2	2016	0.3	
14		0.130434783			5	11		1	2016	0.4	
14		0.147435897			5	9		8	2017	0.4	
14		0.104			5	26		4	2017	0.3	
14		0.149333333			5	3		7	2017	0.3	
14		0.117948718			5	7		6	2017	0.3	
14		0.159722222			5	6		5	2017	0.7	
14		0.117391304			5	24		3	2017	0.4	
14		0.152564103			5	31		10	2017	0.4	
14		0.1688			5	21		9	2017	0.59	
14		0.127777778			5	28		2	2017	0.3	
14		0.128985507			5	27		1	2017	0.3	
13		0.058695652			5	29		12	2008	0.12	
13		0.095217391			5	26		11	2008	0.26	
13		0.107945205			5	10		10	2008	0.22	
13		0.086956522			5	29		9	2008	0.19	
13		0.0624			5	24		8	2009	0.17	
13		0.071818182			5	1		4	2009	0.16	
13		0.072933333			5	24		12	2009	0.17	
13		0.070641026			5	30		7	2009	0.18	
13		0.053974359			5	16		6	2009	0.13	
13		0.064782609			5	4		5	2009	0.18	
13		0.084347826			5	12		3	2009	0.22	
13		0.068333333			5	11		11	2009	0.15	
13		0.076790123			5	1		10	2009	0.21	
13		0.071794872			5	30		9	2009	0.24	
13		0.067647059			5	6		2	2009	0.21	
13		0.087462687			5	10		1	2009	0.19	
13		0.052133333			5	31		8	2010	0.14	
13		0.075384615			5	26		4	2010	0.18	
13		0.082933333			5	9		12	2010	0.18	
13		0.077536232			5	31		7	2010	0.21	
13		0.058205128			5	15		6	2010	0.13	
13		0.05826087			5	7		5	2010	0.1	
13		0.0656			5	15		11	2010	0.16	
13		0.060769231			5	28		10	2010	0.14	
13		0.043589744			5	17		9	2010	0.1	
13		0.101527778			5	17		2	2010	0.3	
13		0.083484848			5	12		1	2010	0.35	
13		0.065128205			5	12		4	2011	0.16	
13		0.080133333			5	24		12	2011	0.12	
13		0.0576			5	23		7	2011	0.17	
13		0.050512821			5	18		6	2011	0.1	
13		0.0475			5	3		5	2011	0.12	
13		0.086521739			5	14		3	2011	0.19	
13		0.06525641			5	5		11	2011	0.09	
13		0.057564103			5	24		10	2011	0.19	
13		0.054102564			5	30		9	2011	0.12	
13		0.070277778			5	11		2	2011	0.15	
13		0.082028986			5	20		1	2011	0.18	
13		0.057051282			5	1		8	2012	0.11	
13		0.064666667			5	6		4	2012	0.16	
13		0.134492754			5	31		12	2012	0.24	
13		0.056933333			5	24		7	2012	0.1	
13		0.063205128			5	27		6	2012	0.1	
13		0.065066667			5	22		5	2012	0.12	
13		0.06942029			5	31		3	2012	0.11	
13		0.097307692			5	3		11	2012	0.23	
13		0.106025641			5	31		10	2012	0.23	
13		0.079466667			5	26		9	2012	0.21	
13		0.080933333			5	1		2	2012	0.12	
13		0.079710145			5	25		1	2012	0.14	
13		0.070512821			5	28		8	2013	0.18	
13		0.152435897			5	13		4	2013	0.3	
13		0.137681159			5	21		12	2013	0.36	
13		0.094871795			5	18		7	2013	0.25	
13		0.111866667			5	4		6	2013	0.23	
13		0.126527778			5	23		5	2013	0.28	
13		0.150909091			5	11		3	2013	0.36	
13		0.137564103			5	16		11	2013	0.3	
13		0.143846154			5	21		10	2013	0.3	
13		0.095733333			5	24		9	2013	0.24	
13		0.141111111			5	21		2	2013	0.36	
13		0.164583333			5	18		1	2013	0.36	
13		0.138933333			5	27		8	2014	0.33	
13		0.126410256			5	7		4	2014	0.35	
13		0.164305556			5	2		12	2014	0.38	
13		0.12525641			5	12		7	2014	0.34	
13		0.155733333			5	2		6	2014	0.31	
13		0.123347222			5	30		5	2014	0.29	
13		0.194545455			5	19		3	2014	0.42	
13		0.095333333			5	1		11	2014	0.36	
